person blockN blockType trial flankerSide targetSide respG respC targOri saccStart targOnTimeStamp targOffTimeStamp
11 10 2 22 outer left 1 down down NaN 1.664720 1.697981
11 10 2 23 outer left 1 up up NaN 1.331293 1.364606
11 10 2 24 none right 1 right right NaN 1.664653 1.697971
11 10 2 25 outer right 1 right up NaN 1.331314 1.364740
11 10 2 26 outer right 1 left right NaN 1.331242 1.364494
11 10 2 27 inner left 1 up up NaN 1.431311 1.464722
11 10 2 28 both right 1 left left NaN 1.415518 1.448844
11 10 2 29 inner right 1 up up NaN 1.264637 1.297977
11 10 2 30 none left 1 down down NaN 1.662682 1.696080
11 10 2 31 inner left 1 right right NaN 1.247968 1.281230
11 10 2 32 outer left 1 up up NaN 1.498485 1.531816
11 10 2 33 both right 1 down down NaN 1.498014 1.531263
11 10 2 34 outer right 1 down right NaN 1.264648 1.297956
11 10 2 35 outer right NaN NaN left NaN 0.000000 0.000000
11 10 2 36 none right 1 up up NaN 1.331261 1.364596
11 10 2 37 inner left 1 right down NaN 1.431306 1.464619
11 10 2 38 inner left 1 right down NaN 1.331358 1.364618
11 10 2 39 none left 1 down down NaN 1.598031 1.631269
11 10 2 40 inner left 1 down down NaN 1.581303 1.614684
11 10 2 41 both left 1 down left NaN 1.448033 1.481297
11 10 2 42 inner right NaN NaN left NaN 0.000000 0.000000
11 10 2 43 both left 1 down down NaN 1.597929 1.631255
11 10 2 44 inner right 1 up up NaN 1.247967 1.281223
11 10 2 45 outer left 1 left left NaN 1.246426 1.279688
11 10 2 46 both left NaN NaN down NaN 0.000000 0.000000
11 10 2 47 outer right 1 down left NaN 1.414551 1.447886
11 10 2 48 none right 1 up up NaN 1.247906 1.281254
11 11 1 1 inner left 1 up up 0.000000 1.664709 1.697963
11 11 1 2 both left 1 right right 0.000000 1.248053 1.281308
11 11 1 3 none left 1 up up 0.000000 1.664665 1.697996
11 11 1 4 outer left 1 up up 0.000000 1.614946 1.648272
11 11 1 5 none right 1 left left 0.000000 1.514704 1.548057
11 11 1 6 none left 1 right right 0.000000 1.414706 1.448044
11 11 1 7 inner right 1 up up 0.000000 1.597927 1.631201
11 11 1 8 outer right NaN NaN up NaN 0.000000 0.000000
11 11 1 9 inner left 1 up up 0.000000 1.347923 1.381206
11 11 1 10 none left 1 up up 0.000000 1.513250 1.546575
11 11 1 11 inner left 1 down down 0.000000 1.662099 1.695432
11 11 1 12 none left NaN NaN up NaN 1.498047 1.531298
11 11 1 13 none left NaN NaN up NaN 1.664629 1.697924
11 11 1 14 both left 1 right right 0.000000 1.664697 1.698028
11 11 1 15 both right 1 up up 0.000000 1.581360 1.614600
11 11 1 16 inner left 1 up up 0.000000 1.352645 1.397981
11 11 1 17 both left NaN NaN right NaN 1.264609 1.298010
11 11 1 18 both left 1 down down 0.000000 1.581300 1.614630
11 11 1 19 outer right 1 up up 0.000000 1.581387 1.614655
11 11 1 20 outer left 1 down down 0.000000 1.264614 1.297952
11 11 1 21 outer left 1 left left 0.000000 1.347967 1.381316
11 11 1 22 outer right 1 left left 0.000000 1.581259 1.614536
11 11 1 23 outer left NaN NaN up NaN 1.414727 1.447976
11 11 1 24 none left 1 left left 0.000000 1.664612 1.697958
11 11 1 25 both left 1 up up 0.000000 1.497997 1.531254
11 11 1 26 outer right 1 right right 0.000000 1.664577 1.697907
11 11 1 27 inner right 1 left left 0.000000 1.248025 1.281289
11 11 1 28 none right 1 down down 0.000000 1.414689 1.447945
11 11 1 29 inner right 0 left left 0.000000 1.498032 1.531308
11 11 1 30 inner right 1 left down 0.458369 1.347997 1.381329
11 11 1 31 both left 1 down down 0.000000 1.431228 1.464480
11 11 1 32 inner left 1 right right 0.000000 1.664639 1.697980
11 11 1 33 both right 1 left left 0.000000 1.414638 1.447967
11 11 1 34 outer right 1 left left 0.000000 1.331271 1.364494
11 11 1 35 none right 1 left down 0.525074 1.331383 1.364625
11 11 1 36 both right 1 right right 0.000000 1.331354 1.364606
11 11 1 37 none right 1 left left 0.000000 1.248024 1.281278
11 11 1 38 inner left 1 left left 0.000000 1.498057 1.531282
11 11 1 39 inner right 1 down down 0.000000 1.331399 1.364642
11 11 1 40 outer left 1 left left 0.000000 1.497970 1.531306
11 11 1 41 both left 1 down down 0.000000 1.264689 1.297939
11 11 1 42 none right 1 right right 0.000000 1.681371 1.714620
11 11 1 43 both right 1 left left 0.000000 1.498073 1.531397
11 11 1 44 inner left 1 left left 0.000000 1.352375 1.397868
11 11 1 45 outer right NaN NaN down NaN 1.664650 1.697890
11 11 1 46 none left NaN NaN down NaN 1.264653 1.297960
11 11 1 47 both left NaN NaN left NaN 1.348004 1.381259
11 11 1 48 outer right 1 left left 0.000000 1.347973 1.381293
11 12 2 1 none right 1 down down NaN 1.514614 1.547941
11 12 2 2 inner right 1 left right NaN 1.264574 1.297959
11 12 2 3 both left 1 up right NaN 1.331330 1.364635
11 12 2 4 inner left 1 down down NaN 1.414716 1.447984
11 12 2 5 inner left 1 down down NaN 1.581361 1.614616
11 12 2 6 both right NaN NaN left NaN 0.000000 0.000000
11 12 2 7 both left 1 down left NaN 1.347917 1.381161
11 12 2 8 outer right 1 left up NaN 1.581224 1.614544
11 12 2 9 none right 1 left left NaN 1.497960 1.531308
11 12 2 10 inner right 1 up up NaN 1.597903 1.631237
11 12 2 11 none left 1 down down NaN 1.515263 1.548523
11 12 2 12 none right 1 down down NaN 1.414626 1.447947
11 12 2 13 none right 1 up up NaN 1.497958 1.531376
11 12 2 14 outer left 1 up left NaN 1.331189 1.364524
11 12 2 15 outer right 1 down down NaN 1.681288 1.714624
11 12 2 16 none left 1 up up NaN 1.248018 1.281290
11 12 2 17 none left 1 down down NaN 1.247969 1.298047
11 12 2 18 both left 0 up left NaN 1.264586 1.297942
11 12 2 19 inner right 1 down right NaN 1.498557 1.531872
11 12 2 20 outer left 1 down down NaN 1.664668 1.697912
11 12 2 21 both right 1 down down NaN 1.681363 1.714635
11 12 2 22 outer left 1 up up NaN 1.581327 1.614677
11 12 2 23 inner left 1 left left NaN 1.414620 1.447956
11 12 2 24 both left 1 up up NaN 1.664616 1.697876
11 12 2 25 none left 1 down down NaN 1.331401 1.364636
11 12 2 26 inner left 1 up up NaN 1.498029 1.531290
11 12 2 27 inner left 1 right right NaN 1.581222 1.614554
11 12 2 28 both right 1 up up NaN 1.598040 1.631288
11 12 2 29 inner left 1 up up NaN 1.514635 1.547967
11 12 2 30 outer left 1 down down NaN 1.614668 1.647957
11 12 2 31 both left 0 up up NaN 1.664693 1.698023
11 12 2 32 both right 1 left left NaN 1.665242 1.698571
11 12 2 33 none right 1 down down NaN 1.431374 1.464625
11 12 2 34 none left 1 up up NaN 1.664648 1.697980
11 12 2 35 outer right 1 down right NaN 1.597977 1.631296
11 12 2 36 outer right 1 down down NaN 1.331373 1.364617
11 12 2 37 outer left 1 up down NaN 1.331270 1.364601
11 12 2 38 outer left 1 up up NaN 1.331249 1.364574
11 12 2 39 outer right 1 down right NaN 1.414618 1.447957
11 12 2 40 both right 1 left right NaN 1.580765 1.614020
11 12 2 41 both right 1 left right NaN 1.664712 1.697952
11 12 2 42 none left 1 up up NaN 1.348893 1.382145
11 12 2 43 outer right 1 up up NaN 1.431296 1.464610
11 12 2 44 inner left 1 right left NaN 1.268245 1.314535
11 12 2 45 both right 1 up down NaN 1.431225 1.464541
11 12 2 46 inner right 1 left left NaN 1.664631 1.698041
11 12 2 47 inner left 1 up up NaN 1.414708 1.448038
11 12 2 48 none left 1 right right NaN 1.664682 1.697949
11 13 1 1 inner left 1 left left 0.000000 1.347902 1.381309
11 13 1 2 both left 1 right right 0.000000 1.498029 1.531281
11 13 1 3 none left 1 down down 0.000000 1.681311 1.714620
11 13 1 4 inner right 1 left left 0.000000 1.581374 1.614621
11 13 1 5 none left 1 left left 0.000000 1.498552 1.531891
11 13 1 6 inner right 1 down right 0.000000 1.248025 1.281288
11 13 1 7 both right 1 left left 0.000000 1.414503 1.447842
11 13 1 8 both left 1 right left 0.000000 1.597991 1.631315
11 13 1 9 outer left 1 left left 0.000000 1.327438 1.360752
11 13 1 10 none left 1 left left 0.000000 1.664995 1.698239
11 13 1 11 inner left 1 left left 0.000000 1.581242 1.614588
11 13 1 12 inner left 1 right right 0.000000 1.514595 1.547917
11 13 1 13 both left 1 left left 0.000000 1.497890 1.531296
11 13 1 14 outer left 1 left left 0.000000 1.697974 1.731290
11 13 1 15 outer right 1 down down 0.000000 1.581329 1.614649
11 13 1 16 both right 1 down down 0.000000 1.431314 1.464659
11 13 1 17 outer right 1 right right 0.000000 1.248019 1.281352
11 13 1 18 none right 1 right right 0.000000 1.514644 1.547957
11 13 1 19 both right 1 up up 0.000000 1.497886 1.531151
11 13 1 20 inner left 1 down down 0.000000 1.581315 1.614632
11 13 1 21 inner left 1 left left 0.000000 1.436244 1.481333
11 13 1 22 both right 1 up up 0.000000 1.614567 1.647906
11 13 1 23 both left 1 right right 0.000000 1.498020 1.531295
11 13 1 24 outer left 1 down down 0.000000 1.681227 1.714569
11 13 1 25 inner left 1 left left 0.000000 1.414698 1.447964
11 13 1 26 none right NaN NaN down NaN 0.000000 0.000000
11 13 1 27 outer right 1 up up 0.000000 1.514593 1.547927
11 13 1 28 both right NaN NaN up NaN 1.248024 1.281262
11 13 1 29 inner left 1 down down 0.000000 1.664694 1.697961
11 13 1 30 outer left NaN NaN left NaN 1.664626 1.698016
11 13 1 31 both left NaN NaN right NaN 1.664630 1.697945
11 13 1 32 inner left 1 up up 0.000000 1.581215 1.614555
11 13 1 33 none left NaN NaN left NaN 1.497987 1.531290
11 13 1 34 outer left 1 left left 0.541661 1.264630 1.297946
11 13 1 35 outer right 1 right right 0.000000 1.498023 1.531302
11 13 1 36 none left 1 right right 0.000000 1.431462 1.464785
11 13 1 37 none right NaN NaN left NaN 1.581299 1.614627
11 13 1 38 both left 1 right down 0.000000 1.497981 1.531359
11 13 1 39 inner right 1 down down 0.000000 1.412196 1.445454
11 13 1 40 outer right 1 left left 0.000000 1.498027 1.531284
11 13 1 41 both left 1 down down 0.000000 1.514649 1.547964
11 13 1 42 inner right 1 right right 0.000000 1.681306 1.714625
11 13 1 43 outer right 1 down down 0.000000 1.514708 1.547979
11 13 1 44 outer left 1 down down 0.000000 1.597963 1.631278
11 13 1 45 none left NaN NaN up NaN 1.348033 1.381357
11 13 1 46 none left 1 down down 0.000000 1.331271 1.364626
11 13 1 47 none right 0 up up 0.000000 1.248018 1.281278
11 13 1 48 none left 1 right right 0.000000 1.347962 1.381284
11 14 2 1 outer left 1 left left NaN 1.593804 1.627133
11 14 2 2 inner right 1 left left NaN 1.264654 1.297980
11 14 2 3 none left 1 right down NaN 1.514628 1.547971
11 14 2 4 inner right NaN NaN right NaN 0.000000 0.000000
11 14 2 5 outer left 1 right right NaN 1.264605 1.297924
11 14 2 6 inner right 1 right up NaN 1.597902 1.631213
11 14 2 7 both left 1 up left NaN 1.514612 1.547960
11 14 2 8 none left 1 down down NaN 1.248088 1.281489
11 14 2 9 both right 1 left right NaN 1.614647 1.647907
11 14 2 10 outer right 1 down down NaN 1.664629 1.697940
11 14 2 11 both right 1 up up NaN 1.497974 1.531368
11 14 2 12 outer right 1 down down NaN 1.331304 1.364575
11 14 2 13 inner left 1 up left NaN 1.248045 1.281289
11 14 2 14 none right 1 down down NaN 1.664644 1.697960
11 14 2 15 outer left 1 up up NaN 1.431296 1.464617
11 14 2 16 inner left 1 up down NaN 1.514636 1.547965
11 14 2 17 both right 1 left down NaN 1.597968 1.631298
11 14 2 18 none left 1 up up NaN 1.497845 1.531172
11 14 2 19 both right 1 right right NaN 1.414926 1.448189
11 14 2 20 both left 0 up up NaN 1.248003 1.281274
11 14 2 21 outer right 1 down right NaN 1.581367 1.614621
11 14 2 22 both right 0 right up NaN 1.264637 1.297957
11 14 2 23 outer right 1 up up NaN 1.664702 1.697964
11 14 2 24 none right 1 up up NaN 1.597973 1.631372
11 14 2 25 both right 1 left up NaN 1.328721 1.362302
11 14 2 26 both left 1 up up NaN 1.595957 1.629289
11 14 2 27 inner left 0 up up NaN 1.248910 1.282160
11 14 2 28 inner left 0 up up NaN 1.331302 1.364706
11 14 2 29 inner left 0 down down NaN 1.264775 1.297972
11 14 2 30 outer left 0 right left NaN 1.514644 1.547955
11 14 2 31 inner left 1 up up NaN 1.664638 1.698076
11 14 2 32 none right 1 right right NaN 1.414546 1.447937
11 14 2 33 outer left 0 right right NaN 1.264873 1.298204
11 14 2 34 both left 1 down left NaN 1.264639 1.297958
11 14 2 35 outer left 0 up left NaN 1.347908 1.381236
11 14 2 36 none left 1 up up NaN 1.431320 1.464585
11 14 2 37 both left NaN NaN down NaN 0.000000 0.000000
11 14 2 38 outer right 1 down down NaN 1.331202 1.364562
11 14 2 39 none left 0 left left NaN 1.497495 1.530811
11 14 2 40 none right 1 left down NaN 1.514699 1.547974
11 14 2 41 none right 1 up up NaN 1.531373 1.564610
11 14 2 42 inner right 1 right right NaN 1.247944 1.281279
11 14 2 43 inner left 1 right up NaN 1.265480 1.298801
11 14 2 44 none right 1 left right NaN 1.662097 1.695431
11 14 2 45 both left 0 right right NaN 1.431369 1.464617
11 14 2 46 outer right 1 right left NaN 1.581287 1.614619
11 14 2 47 inner right 1 left left NaN 1.264627 1.297950
11 14 2 48 none right NaN NaN left NaN 1.331432 1.364679
11 15 1 1 none right 1 down down 0.000000 1.581339 1.614549
11 15 1 2 both left 1 right right 0.000000 1.498038 1.531285
11 15 1 3 outer left 1 right right 0.000000 1.498023 1.531268
11 15 1 4 both right 1 up up 0.000000 1.581805 1.615127
11 15 1 5 both left NaN NaN up NaN 1.581280 1.614711
11 15 1 6 outer left 1 right right 0.000000 1.581345 1.614607
11 15 1 7 none left 1 right right 0.000000 1.248015 1.281337
11 15 1 8 none left NaN NaN right NaN 1.265092 1.298420
11 15 1 9 none left 1 up up 0.000000 1.682163 1.715499
11 15 1 10 inner left 1 left left 0.000000 1.681377 1.714690
11 15 1 11 none right 1 up right 0.000000 1.331268 1.364681
11 15 1 12 inner left NaN NaN left NaN 1.431311 1.464648
11 15 1 13 none left 1 left left 0.000000 1.681306 1.714639
11 15 1 14 inner right 1 up up 0.000000 1.348822 1.382177
11 15 1 15 both right 1 right left 0.525073 1.497994 1.531324
11 15 1 16 outer right 1 down down 0.000000 1.347971 1.381290
11 15 1 17 both right 1 left left 0.000000 1.414689 1.447951
11 15 1 18 outer left 1 left left 0.000000 1.264615 1.298012
11 15 1 19 outer right NaN NaN right NaN 1.581352 1.614607
11 15 1 20 inner left 1 down down 0.000000 1.414556 1.447836
11 15 1 21 both right NaN NaN right NaN 1.498004 1.531269
11 15 1 22 outer right 1 up up 0.000000 1.581320 1.614632
11 15 1 23 both right 1 up right 0.608411 1.415272 1.448593
11 15 1 24 inner right 1 right right 0.000000 1.664540 1.697873
11 15 1 25 none right NaN NaN up NaN 1.431328 1.464632
11 15 1 26 inner left 1 up up 0.000000 1.431336 1.464674
11 15 1 27 inner left NaN NaN right NaN 0.000000 0.000000
11 15 1 28 outer right 1 left left 0.000000 1.665669 1.699012
11 15 1 29 both left 1 left left 0.000000 1.431196 1.464522
11 15 1 30 none left 1 up up 0.000000 1.581384 1.614629
11 15 1 31 none right 1 right right 0.000000 1.681324 1.714642
11 15 1 32 both left 1 up up 0.000000 1.431327 1.464654
11 15 1 33 outer left 1 up up 0.000000 1.264656 1.297978
11 15 1 34 inner right 1 left left 0.000000 1.414700 1.448021
11 15 1 35 inner left 1 left left 0.000000 1.264645 1.297965
11 15 1 36 outer right 1 up up 0.000000 1.681200 1.714527
11 15 1 37 inner right 1 left left 0.000000 1.248045 1.281297
11 15 1 38 inner left 1 down down 0.000000 1.597947 1.631195
11 15 1 39 none left 1 up left 0.000000 1.347987 1.381317
11 15 1 40 both right 1 down down 0.000000 1.681314 1.714660
11 15 1 41 inner left 1 right up 0.000000 1.497969 1.531293
11 15 1 42 none right 1 left left 0.000000 1.414737 1.448002
11 15 1 43 outer left NaN NaN up NaN 1.414579 1.447896
11 15 1 44 both left 1 down down 0.000000 1.347968 1.381320
11 15 1 45 both right 1 left left 0.000000 1.513546 1.546873
11 15 1 46 outer left 1 up up 0.000000 1.598119 1.631356
11 15 1 47 outer left 1 down down 0.000000 1.331289 1.364668
11 15 1 48 none right 1 left left 0.000000 1.497974 1.531334
11 16 2 1 both left 1 right right NaN 1.510684 1.544013
11 16 2 2 outer left 1 up right NaN 1.514646 1.547968
11 16 2 3 both right 1 left left NaN 1.331356 1.364634
11 16 2 4 outer left 0 up down NaN 1.597934 1.631196
11 16 2 5 none left 1 right right NaN 1.664634 1.697952
11 16 2 6 inner left 1 down left NaN 1.248040 1.281271
11 16 2 7 outer left 1 down down NaN 1.247520 1.280773
11 16 2 8 outer left 1 down down NaN 1.514627 1.547958
11 16 2 9 both right 1 right down NaN 1.514649 1.547975
11 16 2 10 outer right 1 left right NaN 1.431360 1.464675
11 16 2 11 outer right 1 up down NaN 1.265522 1.298831
11 16 2 12 outer right 1 down left NaN 1.414606 1.447943
11 16 2 13 inner left NaN NaN left NaN 0.000000 0.000000
11 16 2 14 none left 1 down right NaN 1.348946 1.382286
11 16 2 15 none left 1 up up NaN 1.247963 1.281281
11 16 2 16 outer left 1 right up NaN 1.264725 1.298037
11 16 2 17 inner left 0 up up NaN 1.581290 1.614608
11 16 2 18 none right 1 down down NaN 1.664681 1.697935
11 16 2 19 inner right 1 right right NaN 1.597958 1.631293
11 16 2 20 inner left 1 right down NaN 1.264706 1.297954
11 16 2 21 both left 0 down down NaN 1.247977 1.281304
11 16 2 22 none right 1 left left NaN 1.248010 1.281267
11 16 2 23 outer left 1 up left NaN 1.514620 1.548015
11 16 2 24 inner left 1 right left NaN 1.448029 1.481278
11 16 2 25 both right 1 up right NaN 1.514503 1.547828
11 16 2 26 outer right 1 down right NaN 1.664636 1.697951
11 16 2 27 outer left 1 up up NaN 1.598018 1.631356
11 16 2 28 none right 1 right right NaN 1.681783 1.715213
11 16 2 29 both left 1 up down NaN 1.247864 1.281200
11 16 2 30 none right 1 left up NaN 1.581288 1.614679
11 16 2 31 both right 0 up right NaN 1.514558 1.547877
11 16 2 32 outer left 0 left left NaN 1.498035 1.531294
11 16 2 33 inner left 1 up up NaN 1.264620 1.298016
11 16 2 34 inner left 1 up up NaN 1.514623 1.547934
11 16 2 35 inner left 1 right right NaN 1.681290 1.714633
11 16 2 36 inner left 1 right down NaN 1.581394 1.614637
11 16 2 37 inner right 1 down down NaN 1.331172 1.364571
11 16 2 38 inner right 1 up right NaN 1.414683 1.447946
11 16 2 39 none left 1 down down NaN 1.247937 1.281272
11 16 2 40 none right 1 down right NaN 1.681276 1.714605
11 16 2 41 both right 1 left down NaN 1.347840 1.381257
11 16 2 42 none right 1 left left NaN 1.431203 1.464523
11 16 2 43 both right 1 up up NaN 1.431351 1.464633
11 16 2 44 both right 1 left left NaN 1.597981 1.631370
11 16 2 45 both left 1 down down NaN 1.581312 1.614721
11 16 2 46 none right 0 up down NaN 1.498065 1.531347
11 16 2 47 none left 1 right down NaN 1.681356 1.714607
11 16 2 48 both left 1 up right NaN 1.264708 1.297938
