person blockN blockType trial flankerSide targetSide respG respC targOri saccStart targDisplayLat dotRemoveTimeStamp targOnTimeStamp targOffTimeStamp
3 18 2 5 none left 1 up up NaN 0.116244 1.216326 1.364726 1.414724
3 18 2 6 inner right 1 left down NaN 0.116244 1.182903 1.331257 1.381255
3 18 2 7 outer right 1 down left NaN 0.116244 1.099631 1.247993 1.297983
3 18 2 8 none right 1 up down NaN 0.116244 1.063061 1.211506 1.261504
3 18 2 9 none right 1 left left NaN 0.116244 0.999541 1.147869 1.197960
3 18 2 10 none right 1 up up NaN 0.116244 0.832828 0.964597 1.014604
3 18 2 11 both left NaN NaN up NaN 0.116244 1.149442 1.297877 1.347881
3 18 2 12 outer right NaN NaN left NaN 0.116244 0.965021 1.113360 1.163463
3 18 2 13 outer left 1 left left NaN 0.116244 0.832743 0.981227 1.031231
3 18 2 14 none right 1 up right NaN 0.116244 0.945041 1.076815 1.126815
3 18 2 15 none right 1 up right NaN 0.116244 1.032957 1.181377 1.231378
3 18 2 16 inner right 1 up right NaN 0.116244 0.994950 1.143433 1.193442
3 18 2 17 both right 1 left right NaN 0.116244 0.882745 1.014594 1.064590
3 18 2 18 inner left 1 up left NaN 0.116244 1.232935 1.381288 1.431270
3 18 2 19 both right 1 left down NaN 0.116244 1.216377 1.364676 1.414739
3 18 2 20 outer right 1 up left NaN 0.116244 0.782880 0.931310 0.981363
3 18 2 21 both right 1 down right NaN 0.116244 1.149783 1.281586 1.331513
3 18 2 22 outer right 1 up up NaN 0.116244 0.966221 1.114616 1.164549
3 18 2 23 none left 1 right right NaN 0.116244 1.149539 1.297937 1.348001
3 18 2 24 outer right 1 up up NaN 0.116244 0.849693 0.998048 1.048046
3 18 2 25 both right 1 up right NaN 0.116244 1.166293 1.314737 1.364738
3 18 2 26 inner right 0 up up NaN 0.116244 1.032865 1.164682 1.214684
3 18 2 27 inner right 1 left right NaN 0.116244 0.982956 1.114708 1.164726
3 18 2 28 outer left 1 right down NaN 0.116244 0.982838 1.114707 1.164707
3 18 2 29 inner left 1 right up NaN 0.116244 1.064534 1.212949 1.262953
3 18 2 30 inner right 1 left left NaN 0.116244 1.216298 1.364664 1.414658
3 18 2 31 both left 1 right right NaN 0.116244 0.916237 1.048099 1.098094
3 18 2 32 both right 1 up up NaN 0.116244 0.766251 0.914614 0.964583
3 18 2 33 both left 1 right up NaN 0.116244 0.816146 0.947975 0.997899
3 18 2 34 inner left 1 right left NaN 0.116244 1.032792 1.181235 1.231170
3 18 2 35 none left 1 up up NaN 0.116244 1.199498 1.347904 1.397888
3 18 2 36 outer left 1 right left NaN 0.116244 0.797721 0.929537 0.979480
3 18 2 37 inner left 1 right down NaN 0.116244 0.999475 1.131233 1.181159
3 18 2 38 outer left 1 right up NaN 0.116244 1.116267 1.264712 1.314657
3 18 2 39 both right 1 left left NaN 0.116244 1.049953 1.198239 1.248265
3 18 2 40 outer right 1 left up NaN 0.116244 0.932857 1.081175 1.131174
3 19 1 1 outer right NaN NaN up NaN 0.116244 0.866107 0.997908 1.047915
3 19 1 2 none right NaN NaN up NaN 0.116244 1.099514 1.231227 1.281243
3 19 1 3 inner left NaN NaN up NaN 0.116244 1.012260 1.144091 1.194009
3 19 1 4 none left NaN NaN down NaN 0.116244 1.116148 1.247965 1.297893
3 19 1 5 none left 1 down down 0.198433 0.116244 1.182865 1.331238 1.381252
3 19 1 6 outer left 1 up down 0.199733 0.098433 1.149585 1.264727 1.314717
3 19 1 7 both left NaN NaN up NaN 0.099083 1.048711 1.163736 1.213738
3 19 1 8 both right 1 down right 0.199624 0.099083 1.066095 1.181276 1.231272
3 19 1 9 outer right NaN NaN down NaN 0.099624 0.961773 1.093551 1.143686
3 19 1 10 none left 1 left down 0.199732 0.099624 1.066030 1.197870 1.247824
3 19 1 11 both left 1 up down 0.282956 0.099678 0.781812 0.913594 0.963589
3 19 1 12 both right 1 left right 0.232967 0.099732 1.116164 1.247952 1.297951
3 19 1 13 none right 1 up up 0.232926 0.099732 1.249561 1.381242 1.431246
3 19 1 14 inner right NaN NaN left NaN 0.099733 0.866242 0.998032 1.048079
3 19 1 15 inner right 1 down left 0.249658 0.099733 1.233473 1.365285 1.415230
3 19 1 16 inner right 1 up up 0.299588 0.116329 0.846686 0.994999 1.045001
3 19 1 17 outer right NaN NaN down NaN 0.132926 0.966065 1.131164 1.181152
3 19 1 18 outer right NaN NaN right NaN 0.132926 0.932778 1.097867 1.147865
3 19 1 19 inner right NaN NaN left NaN 0.132926 1.112447 1.277527 1.327538
3 19 1 20 outer right 1 down down 0.249580 0.132926 1.096156 1.244613 1.294608
3 19 1 21 outer right NaN NaN up NaN 0.132946 1.199513 1.348028 1.397981
3 19 1 22 both right NaN NaN right NaN 0.132946 0.899618 1.064744 1.114674
3 19 1 23 inner right NaN NaN down NaN 0.132946 1.232905 1.397969 1.448024
3 19 1 24 inner right 1 down left 0.233024 0.132946 1.066782 1.215195 1.265140
3 19 1 25 none left 0 left left 0.188856 0.132967 1.116233 1.281237 1.331260
3 19 1 26 both right 1 up up 0.216423 0.132946 1.132784 1.281216 1.331214
3 19 1 27 none right NaN NaN left NaN 0.132926 0.816129 0.981155 1.031218
3 19 1 28 both right 1 left left 0.282898 0.132926 0.847200 1.012269 1.062262
3 19 1 29 inner left 1 right right 0.216332 0.132946 1.149561 1.297977 1.348043
3 19 1 30 none right 1 up up 0.266236 0.132926 1.032253 1.197412 1.247348
3 19 1 31 outer left NaN NaN right NaN 0.132946 0.966215 1.131297 1.181372
3 19 1 32 inner right NaN NaN right NaN 0.132946 1.116115 1.264585 1.314591
3 19 1 33 both right 1 down down 0.249561 0.132946 1.032351 1.180730 1.230734
3 19 1 34 outer left 1 up right 0.215113 0.132967 1.013945 1.179012 1.229021
3 19 1 35 both right 1 left right 0.249614 0.132946 1.082879 1.248053 1.298050
3 19 1 36 outer right 1 down down 0.282880 0.132967 0.949619 1.114647 1.164652
3 19 1 37 both left NaN NaN left NaN 0.132996 1.199458 1.364535 1.414544
3 19 1 38 none left 1 down down 0.215118 0.132996 0.899425 1.064578 1.114517
3 19 1 39 none left 1 up right 0.215165 0.132967 1.116210 1.281309 1.331381
3 19 1 40 inner left 1 left down 0.174797 0.132946 1.249013 1.397440 1.447428
3 20 2 1 none right 1 up right NaN 0.132926 1.096107 1.244459 1.294445
3 20 2 2 both right 1 down right NaN 0.132926 1.116313 1.281326 1.331330
3 20 2 3 inner left 1 right right NaN 0.132926 0.949656 1.114658 1.164649
3 20 2 4 inner left 1 right left NaN 0.132926 1.132977 1.298075 1.348071
3 20 2 5 outer right 1 right right NaN 0.132926 0.866220 1.031230 1.081233
3 20 2 6 inner right 1 up up NaN 0.132926 0.932773 1.097830 1.147844
3 20 2 7 both left 1 right left NaN 0.132926 1.216207 1.364660 1.414713
3 20 2 8 none right 1 down down NaN 0.132926 0.932900 1.098031 1.147975
3 20 2 9 outer right NaN NaN up NaN 0.132926 0.916280 1.081415 1.131407
3 20 2 10 inner right 1 left down NaN 0.132926 1.266158 1.414601 1.464645
3 20 2 11 outer right 1 down down NaN 0.132926 0.766289 0.931326 0.981268
3 20 2 12 none right 1 left left NaN 0.132926 0.816158 0.964613 1.014613
3 20 2 13 both left 1 right up NaN 0.132926 1.199579 1.364572 1.414537
3 20 2 14 inner right 1 down right NaN 0.132926 0.812097 0.977101 1.027104
3 20 2 15 both right 1 left down NaN 0.132926 0.879038 1.044117 1.094118
3 20 2 16 none right 1 down down NaN 0.132926 0.899556 1.064644 1.114709
3 20 2 17 inner right 1 left right NaN 0.132926 1.216045 1.364480 1.414466
3 20 2 18 both right 1 left left NaN 0.132926 1.062015 1.227066 1.277080
3 20 2 19 outer right 1 left up NaN 0.132926 0.866368 1.014865 1.064811
3 20 2 20 outer right 1 left up NaN 0.132926 0.766222 0.931382 0.981377
3 20 2 21 none right 1 up up NaN 0.132926 0.849563 0.998069 1.047969
3 20 2 22 inner right 1 left right NaN 0.132926 0.828940 0.994042 1.044040
3 20 2 23 outer right 1 up up NaN 0.132926 0.949523 1.097930 1.147943
3 20 2 24 none left 1 right right NaN 0.132926 1.066175 1.231241 1.281187
3 20 2 25 both left 1 right up NaN 0.132926 1.149644 1.314730 1.364635
3 20 2 26 both right 1 left up NaN 0.132926 0.799570 0.964490 1.014514
3 20 2 27 both right 1 left down NaN 0.132926 0.916096 1.081263 1.131196
3 20 2 28 inner right 1 left up NaN 0.132926 0.899587 1.047964 1.097976
3 20 2 29 outer left 0 right down NaN 0.132926 1.099595 1.264692 1.314625
3 20 2 30 outer left 1 up up NaN 0.132926 0.899667 1.064665 1.114810
3 20 2 31 none left 1 up down NaN 0.132926 1.166084 1.314549 1.364559
3 20 2 32 outer left NaN NaN up NaN 0.132926 1.215876 1.380879 1.430887
3 20 2 33 none right 1 up right NaN 0.132926 0.882324 1.030761 1.080752
3 20 2 34 inner left 1 up left NaN 0.132926 1.082851 1.247933 1.297916
3 20 2 35 both left 1 right up NaN 0.132926 0.832760 0.997916 1.047919
3 20 2 36 inner left 1 up up NaN 0.132926 1.066076 1.214503 1.264530
3 20 2 37 none right 1 up up NaN 0.132926 1.199643 1.364656 1.414648
3 20 2 38 both right 1 left down NaN 0.132926 1.249401 1.414579 1.464511
3 20 2 39 outer right 1 up left NaN 0.132926 0.932906 1.098065 1.148007
3 20 2 40 none left 1 right right NaN 0.132926 0.832825 0.997919 1.047927
