person blockN blockType trial flankerSide targetSide respG respC targOri saccStart targDisplayLat dotRemoveTimeStamp targOnTimeStamp targOffTimeStamp
2 9 1 22 none right 1 up up 0.182982 0.307820 0.863894 1.195623 1.245628
2 9 1 23 both left NaN NaN right NaN 0.232868 1.097705 1.362763 1.412717
2 9 1 24 both left 1 down left 0.182840 0.232868 1.216182 1.481131 1.531204
2 9 1 25 both right 1 up left 0.482832 0.199593 1.150280 1.381977 1.431913
2 9 1 26 none left 1 left left 0.166300 0.232868 1.149434 1.397836 1.447896
2 9 1 27 inner left 1 down down 0.399610 0.199593 1.033137 1.248309 1.298299
2 9 1 28 outer left NaN NaN right NaN 0.232868 1.182884 1.431358 1.481291
2 9 1 29 outer left 1 down right 0.449517 0.232868 0.828562 1.093643 1.143577
2 9 1 30 outer right 1 up up 0.199607 0.266239 0.949582 1.247976 1.298002
2 9 1 31 outer left 1 right right 0.281796 0.232868 0.764350 1.012883 1.062872
2 9 1 32 both left NaN NaN up NaN 0.207332 1.199587 1.431459 1.481375
2 9 1 33 none left NaN NaN up NaN 0.207332 0.816322 1.048000 1.097967
2 9 1 34 both right NaN NaN left NaN 0.207332 NaN 0.000000 0.000000
2 9 1 35 outer left 1 down up 0.231763 0.207332 1.199668 1.431415 1.481351
2 9 1 36 none right 1 up right 0.499538 0.181796 1.016115 1.214555 1.264541
2 9 1 37 outer right 1 right up 0.199525 0.207332 1.232326 1.464088 1.514116
2 9 1 38 none right NaN NaN up NaN 0.181796 1.166317 1.364646 1.414660
2 9 1 39 both left 1 left up 0.283027 0.181796 0.866198 1.064633 1.114648
2 9 1 40 outer left NaN NaN down NaN 0.182411 0.899068 1.097481 1.147492
2 10 2 1 none right 1 down left NaN 0.182411 1.261860 1.460378 1.510389
2 10 2 2 inner right 1 down right NaN 0.182411 0.966628 1.164991 1.215055
2 10 2 3 none left 1 up down NaN 0.182411 0.999533 1.197948 1.247874
2 10 2 4 outer right 1 left left NaN 0.182411 0.799656 0.997977 1.047980
2 10 2 5 outer right 1 up right NaN 0.182411 1.082873 1.281293 1.331292
2 10 2 6 outer left 1 right left NaN 0.182411 1.232887 1.431368 1.481375
2 10 2 7 both right 1 down right NaN 0.182411 1.232784 1.431307 1.481289
2 10 2 8 inner left 1 down down NaN 0.182411 0.999562 1.197961 1.247970
2 10 2 9 inner right 1 up right NaN 0.182411 0.916205 1.114643 1.164623
2 10 2 10 none right 1 right down NaN 0.182411 1.099904 1.298268 1.348271
2 10 2 11 both left 1 up right NaN 0.182411 0.932987 1.131216 1.181271
2 10 2 12 none right 1 left down NaN 0.182411 1.082804 1.281227 1.331222
2 10 2 13 outer right 0 right up NaN 0.182411 1.129427 1.327804 1.377814
2 10 2 14 inner left 1 down down NaN 0.182411 1.180538 1.378896 1.428974
2 10 2 15 inner right 1 up up NaN 0.182411 1.166234 1.364714 1.414724
2 10 2 16 outer left 1 right left NaN 0.182411 0.916224 1.114636 1.164713
2 10 2 17 outer left 1 down down NaN 0.182411 1.066173 1.264623 1.314624
2 10 2 18 both right 1 right up NaN 0.182411 1.249467 1.447869 1.497925
2 10 2 19 inner left 1 right up NaN 0.182411 0.899621 1.098049 1.148046
2 10 2 20 both left 1 down right NaN 0.182411 1.096041 1.294362 1.344430
2 10 2 21 both right NaN NaN left NaN 0.182411 NaN 0.000000 0.000000
2 10 2 22 none right 1 up right NaN 0.182411 0.999552 1.198058 1.248017
2 10 2 23 both left 1 down left NaN 0.182411 1.133819 1.332258 1.382306
2 10 2 24 outer right 1 right right NaN 0.182411 0.832893 1.031318 1.081348
2 10 2 25 inner left 1 left up NaN 0.182411 1.082754 1.281165 1.331176
2 10 2 26 none left NaN NaN right NaN 0.182411 NaN 0.000000 0.000000
2 10 2 27 inner left 1 up down NaN 0.182411 0.949489 1.147851 1.197911
2 10 2 28 outer left 1 right down NaN 0.182411 1.149637 1.348022 1.398042
2 10 2 29 both left 1 left up NaN 0.182411 0.866226 1.064701 1.114693
2 10 2 30 outer right 1 down right NaN 0.182411 0.948789 1.147202 1.197179
2 10 2 31 both right 1 left right NaN 0.182411 0.813698 1.012131 1.062122
2 10 2 32 none left NaN NaN right NaN 0.182411 NaN 0.000000 0.000000
2 10 2 33 none left 1 left down NaN 0.182411 1.116159 1.314626 1.364570
2 10 2 34 inner left 1 up down NaN 0.182411 1.249569 1.447937 1.498000
2 10 2 35 both left 1 right down NaN 0.182411 0.916137 1.114554 1.164548
2 10 2 36 inner right 1 up left NaN 0.182411 0.828823 1.027316 1.077316
2 10 2 37 none left 1 down left NaN 0.182411 1.249601 1.448060 1.498033
2 10 2 38 both left 1 right right NaN 0.182411 1.166209 1.364647 1.414741
2 10 2 39 none right 1 up up NaN 0.182411 0.849541 1.047939 1.097879
2 10 2 40 outer right 1 up up NaN 0.182411 1.016222 1.214696 1.264620
2 11 1 1 inner right 1 right right 0.248378 0.182411 0.849614 1.048013 1.097946
2 11 1 2 none right 1 up left 0.190226 0.148378 1.199491 1.364532 1.414611
2 11 1 3 none right 1 down right 0.566262 0.119302 1.149546 1.297959 1.348043
2 11 1 4 inner left NaN NaN down NaN 0.148378 NaN 0.000000 0.000000
2 11 1 5 inner left NaN NaN right NaN 0.148378 NaN 0.000000 0.000000
2 11 1 6 both right NaN NaN right NaN 0.148378 0.816220 0.981318 1.031320
2 11 1 7 outer right NaN NaN right NaN 0.148378 NaN 0.000000 0.000000
2 11 1 8 outer left NaN NaN up NaN 0.148378 0.917112 1.082112 1.132109
2 11 1 9 none right NaN NaN down NaN 0.148378 NaN 0.000000 0.000000
2 11 1 10 both left NaN NaN down NaN 0.148378 NaN 0.000000 0.000000
2 11 1 11 none right NaN NaN left NaN 0.148378 0.947006 1.112112 1.162169
2 11 1 12 outer left NaN NaN right NaN 0.148378 NaN 0.000000 0.000000
2 11 1 13 both right NaN NaN down NaN 0.148378 NaN 0.000000 0.000000
2 11 1 14 both left NaN NaN right NaN 0.148378 NaN 0.000000 0.000000
2 11 1 15 outer left NaN NaN left NaN 0.148378 NaN 0.000000 0.000000
2 11 1 16 outer right 1 up up 0.516444 0.148378 0.916048 1.081224 1.131224
2 11 1 17 none right NaN NaN right NaN 0.282411 NaN 0.000000 0.000000
2 11 1 18 both left NaN NaN right NaN 0.282411 NaN 0.000000 0.000000
2 11 1 19 inner left NaN NaN left NaN 0.282411 0.863147 1.161497 1.211484
2 11 1 20 none left NaN NaN left NaN 0.282411 0.849632 1.148059 1.198056
2 11 1 21 none left NaN NaN up NaN 0.282411 1.229725 1.528138 1.578133
2 11 1 22 none left NaN NaN right NaN 0.282411 1.249434 1.547862 1.597871
2 11 1 23 both left NaN NaN up NaN 0.282411 0.966311 1.264647 1.314628
2 11 1 24 outer left NaN NaN left NaN 0.282411 0.832933 1.131350 1.181397
2 11 1 25 inner right NaN NaN up NaN 0.282411 0.911685 1.210140 1.260146
2 11 1 26 inner left NaN NaN right NaN 0.282411 1.216115 1.514531 1.564533
2 11 1 27 inner right NaN NaN down NaN 0.282411 NaN 0.000000 0.000000
2 11 1 28 outer left 1 up down 0.249601 0.282411 0.999611 1.298053 1.348049
2 11 1 29 inner left NaN NaN up NaN 0.149601 0.866309 1.031341 1.081405
2 11 1 30 both right NaN NaN right NaN 0.149601 0.766609 0.948400 0.998355
2 11 1 31 outer right NaN NaN left NaN 0.149601 1.028225 1.193384 1.243375
2 11 1 32 both right NaN NaN right NaN 0.149601 0.866184 1.031376 1.081389
2 11 1 33 both left NaN NaN up NaN 0.149601 0.982816 1.164640 1.214665
2 11 1 34 inner right NaN NaN left NaN 0.149601 1.249459 1.431193 1.481259
2 11 1 35 inner left 0 up left 0.181687 0.149601 1.182967 1.364621 1.414692
2 11 1 36 both right 1 up down 0.449627 0.148989 1.082851 1.248032 1.297978
2 11 1 37 outer left NaN NaN right NaN 0.149601 1.228757 1.393868 1.443872
2 11 1 38 outer left NaN NaN right NaN 0.149601 NaN 0.000000 0.000000
2 11 1 39 none right 1 down right 0.249700 0.149601 0.816208 0.981367 1.031294
2 11 1 40 none right NaN NaN down NaN 0.149650 0.882876 1.064540 1.114615
2 12 2 1 both left 1 up right NaN 0.149650 0.763334 0.945083 0.995143
2 12 2 2 inner left 1 left down NaN 0.149650 1.111671 1.293438 1.343442
2 12 2 3 none right NaN NaN up NaN 0.149650 NaN 0.000000 0.000000
2 12 2 4 inner left 1 down up NaN 0.149650 0.930760 1.095957 1.145862
2 12 2 5 none right 1 up right NaN 0.149650 0.782845 0.947953 0.998010
2 12 2 6 outer right 1 right up NaN 0.149650 1.199375 1.364539 1.414476
2 12 2 7 inner left 1 left up NaN 0.149650 0.816275 0.997904 1.047902
2 12 2 8 both left NaN NaN up NaN 0.149650 NaN 0.000000 0.000000
2 12 2 9 outer right 1 up up NaN 0.149650 0.866304 1.048061 1.098027
2 12 2 10 both left 1 right right NaN 0.149650 1.166228 1.347985 1.398011
2 12 2 11 outer left 1 down up NaN 0.149650 1.132800 1.314519 1.364520
2 12 2 12 outer right 1 up left NaN 0.149650 0.966081 1.131262 1.181252
2 12 2 13 none left 1 right down NaN 0.149650 0.849606 1.031338 1.081263
2 12 2 14 inner right 1 down left NaN 0.149650 0.895298 1.077042 1.127040
2 12 2 15 none left 1 up up NaN 0.149650 0.849348 1.014535 1.064442
2 12 2 16 both left 1 up up NaN 0.149650 1.082336 1.263939 1.313943
2 12 2 17 outer right 1 right down NaN 0.149650 0.932824 1.097916 1.147899
2 12 2 18 outer left 1 up right NaN 0.149650 0.999430 1.181216 1.231229
2 12 2 19 none left 1 down left NaN 0.149650 1.099547 1.281276 1.331336
2 12 2 20 inner left 1 up left NaN 0.149650 1.082917 1.264631 1.314614
2 12 2 21 outer left 1 left left NaN 0.149650 0.899472 1.081209 1.131271
2 12 2 22 inner left 1 down right NaN 0.149650 0.998653 1.180238 1.230250
2 12 2 23 inner left 1 up down NaN 0.149650 0.962521 1.144255 1.194199
2 12 2 24 both right NaN NaN down NaN 0.149650 NaN 0.000000 0.000000
2 12 2 25 inner left 1 up up NaN 0.149650 1.029440 1.211259 1.261183
2 12 2 26 none left 1 down down NaN 0.149650 0.999580 1.181377 1.231368
2 12 2 27 both left 1 down left NaN 0.149650 0.998190 1.179814 1.229744
2 12 2 28 inner right 1 up left NaN 0.149650 0.766185 0.947924 0.997938
2 12 2 29 both left 1 left down NaN 0.149650 0.813766 0.995518 1.045497
2 12 2 30 outer right 1 right right NaN 0.149650 0.932819 1.114519 1.164583
2 12 2 31 none right 1 up up NaN 0.149650 0.766237 0.947929 0.997915
2 12 2 32 both right 1 right right NaN 0.149650 0.999720 1.181295 1.231292
2 12 2 33 none right 1 up up NaN 0.149650 0.999981 1.181488 1.231543
2 12 2 34 outer left 1 down right NaN 0.149650 1.049503 1.231257 1.281262
2 12 2 35 both right 1 up up NaN 0.149650 1.149445 1.331219 1.381226
2 12 2 36 none right 1 down left NaN 0.149650 0.933167 1.114925 1.164996
2 12 2 37 none left 1 up down NaN 0.149650 1.032820 1.214586 1.264549
2 12 2 38 both left NaN NaN down NaN 0.149650 0.945245 1.127011 1.176957
2 12 2 39 inner right 1 up right NaN 0.149650 1.166202 1.347947 1.397958
2 12 2 40 outer left 1 down down NaN 0.149650 1.099598 1.281398 1.331367
2 13 1 1 outer left 0 left up 0.188379 0.149650 1.082967 1.264623 1.314631
2 13 1 2 inner left 1 up left 0.199585 0.088379 1.116162 1.231279 1.281209
2 13 1 3 outer right 1 down left 0.282883 0.093982 0.766258 0.881368 0.931322
2 13 1 4 both right 1 up up 0.316205 0.099585 1.230495 1.362205 1.412170
2 13 1 5 both left 1 right left 0.299543 0.141234 0.882806 1.047911 1.097830
2 13 1 6 inner right 1 down up 0.198432 0.182883 1.199545 1.397962 1.447984
2 13 1 7 outer right 1 up down 0.482938 0.141234 0.882832 1.047971 1.097981
2 13 1 8 none right 1 left up 0.182831 0.182883 1.216256 1.431271 1.481334
2 13 1 9 both left NaN NaN down NaN 0.141234 1.216236 1.381344 1.431367
2 13 1 10 outer left NaN NaN right NaN 0.141234 0.866081 1.031219 1.081169
2 13 1 11 none right NaN NaN down NaN 0.141234 1.066095 1.231239 1.281239
2 13 1 12 none right 1 down left 0.349703 0.141234 1.016124 1.181196 1.231214
2 13 1 13 outer left NaN NaN down NaN 0.182883 1.182809 1.397874 1.447865
2 13 1 14 inner right NaN NaN right NaN 0.182883 0.816107 1.014593 1.064534
2 13 1 15 none right NaN NaN up NaN 0.182883 1.066298 1.281352 1.331367
2 13 1 16 none left 1 up right 0.166329 0.182883 0.899148 1.114232 1.164239
2 13 1 17 outer right 1 down up 0.449570 0.141234 0.766689 0.931782 0.981772
2 13 1 18 none right 1 right down 0.466213 0.182883 1.082941 1.298055 1.348027
2 13 1 19 inner right 1 down left 0.432877 0.191213 1.082779 1.297812 1.347814
2 13 1 20 both left NaN NaN down NaN 0.199543 1.111500 1.326478 1.376485
2 13 1 21 outer left NaN NaN right NaN 0.199543 0.899544 1.131352 1.181260
2 13 1 22 both left NaN NaN left NaN 0.199543 0.916159 1.147878 1.197906
2 13 1 23 inner right 1 up left 0.466238 0.199543 0.966318 1.197965 1.247982
2 13 1 24 inner left 1 left left 0.259655 0.207874 1.048749 1.280528 1.330589
2 13 1 25 both right 1 up right 0.215132 0.199543 1.182856 1.397971 1.447975
2 13 1 26 both left NaN NaN down NaN 0.191213 1.166276 1.381376 1.431400
2 13 1 27 inner left NaN NaN left NaN 0.191213 1.216164 1.431158 1.481231
2 13 1 28 both right 1 down right 0.215137 0.191213 0.865634 1.080738 1.130748
2 13 1 29 outer right 1 right left 0.366349 0.182883 0.882868 1.081380 1.131375
2 13 1 30 both right 1 right right 0.215015 0.191213 1.228365 1.443371 1.493376
2 13 1 31 inner left 1 up left 0.466232 0.182883 0.799477 0.997878 1.047864
2 13 1 32 inner right 1 up left 0.449568 0.191213 1.232808 1.447953 1.497880
2 13 1 33 none left NaN NaN right NaN 0.199543 0.880714 1.095739 1.145738
2 13 1 34 inner right NaN NaN left NaN 0.199543 NaN 0.000000 0.000000
2 13 1 35 outer left 1 up down 0.532913 0.199543 1.049472 1.264552 1.314551
2 13 1 36 both right 1 right right 0.532876 0.207874 1.066248 1.298071 1.348051
2 13 1 37 outer left 0 left down 0.231851 0.216205 1.182826 1.414674 1.464599
2 13 1 38 none right NaN NaN right NaN 0.207874 NaN 0.000000 0.000000
2 13 1 39 none right 1 up right 0.243706 0.207874 1.249660 1.481365 1.531377
2 13 1 40 none right NaN NaN down NaN 0.199543 0.949613 1.181348 1.231287
2 14 2 1 outer right NaN NaN right NaN 0.199543 NaN 0.000000 0.000000
2 14 2 2 inner right 1 down left NaN 0.199543 1.099405 1.314637 1.364575
2 14 2 3 both right 1 up left NaN 0.199543 0.949388 1.164483 1.214485
2 14 2 4 inner left NaN NaN left NaN 0.199543 1.216307 1.447989 1.497987
2 14 2 5 none right 1 up right NaN 0.199543 0.799531 1.014642 1.064668
2 14 2 6 both left NaN NaN left NaN 0.199543 NaN 0.000000 0.000000
2 14 2 7 both right 1 up right NaN 0.199543 0.832955 1.064647 1.114742
2 14 2 8 inner right 1 down right NaN 0.199543 0.916220 1.131385 1.181371
2 14 2 9 both left 1 right down NaN 0.199543 1.032735 1.247875 1.297829
2 14 2 10 outer right 1 up right NaN 0.199543 1.032911 1.247959 1.297976
2 14 2 11 inner left 1 left up NaN 0.199543 1.016775 1.248456 1.298442
2 14 2 12 outer left 1 up down NaN 0.199543 1.232896 1.447980 1.498068
2 14 2 13 none left 1 right up NaN 0.199543 1.049533 1.281284 1.331203
2 14 2 14 both right 0 down up NaN 0.199543 0.999583 1.231249 1.281262
2 14 2 15 none right 0 right right NaN 0.199543 1.032899 1.247965 1.297969
2 14 2 16 none right 0 left left NaN 0.199543 1.149601 1.381296 1.431368
2 14 2 17 outer left NaN NaN up NaN 0.199543 1.116228 1.331294 1.381310
2 14 2 18 outer right 1 up right NaN 0.199543 1.233249 1.464924 1.514930
2 14 2 19 both left NaN NaN down NaN 0.199543 NaN 0.000000 0.000000
2 14 2 20 inner right 1 right up NaN 0.199543 0.932858 1.147971 1.197976
2 14 2 21 outer right 1 up right NaN 0.199543 1.149583 1.381226 1.431165
2 14 2 22 outer left 1 down right NaN 0.199543 0.900478 1.115607 1.165525
2 14 2 23 inner left 1 left left NaN 0.199543 1.180324 1.411941 1.461933
2 14 2 24 none right NaN NaN down NaN 0.199543 NaN 0.000000 0.000000
2 14 2 25 both right 1 up down NaN 0.199543 1.183002 1.414665 1.464656
2 14 2 26 none left 1 right down NaN 0.199543 1.016265 1.231265 1.281258
2 14 2 27 inner right 1 up right NaN 0.199543 0.832854 1.064569 1.114567
2 14 2 28 inner left 1 down down NaN 0.199543 1.216236 1.447969 1.498039
2 14 2 29 both left 1 left up NaN 0.199543 0.932858 1.147958 1.197961
2 14 2 30 none left 1 up right NaN 0.199543 0.916202 1.131284 1.181294
2 14 2 31 outer right 1 down right NaN 0.199543 0.849589 1.081398 1.131407
2 14 2 32 outer right 1 right right NaN 0.199543 0.847545 1.062705 1.112712
2 14 2 33 none right 1 up down NaN 0.199543 0.832847 1.047930 1.097977
2 14 2 34 none right 1 left left NaN 0.199543 0.816126 1.031193 1.081273
2 14 2 35 inner right 1 up down NaN 0.199543 0.832930 1.064638 1.114644
2 14 2 36 both right 1 down left NaN 0.199543 0.849658 1.081327 1.131332
2 14 2 37 outer right 1 right left NaN 0.199543 0.828896 1.043922 1.093936
2 14 2 38 none left 1 up up NaN 0.199543 1.048822 1.280528 1.330524
2 14 2 39 inner right 1 down right NaN 0.199543 1.016276 1.247956 1.298023
2 14 2 40 both right 1 up down NaN 0.199543 0.766255 0.981366 1.031376
2 15 1 1 inner left NaN NaN down NaN 0.199543 NaN 0.000000 0.000000
2 15 1 2 outer left NaN NaN down NaN 0.199543 NaN 0.000000 0.000000
2 15 1 3 inner right NaN NaN up NaN 0.199543 1.066226 1.281330 1.331345
2 15 1 4 none left 1 up left 0.199536 0.199543 1.216226 1.447994 1.497928
2 15 1 5 both left NaN NaN right NaN 0.099536 0.861698 0.976698 1.026708
2 15 1 6 both right 1 down up 0.416203 0.099536 1.099614 1.214636 1.264632
2 15 1 7 none right NaN NaN right NaN 0.207870 0.982742 1.214491 1.264485
2 15 1 8 both right 1 up right 0.499622 0.207870 1.046760 1.278622 1.328591
2 15 1 9 outer left 1 down left 0.549528 0.316203 0.900342 1.248701 1.298686
2 15 1 10 none left 1 right right 0.532848 0.357913 0.799605 1.181348 1.231274
2 15 1 11 outer right NaN NaN down NaN 0.399622 0.880323 1.312073 1.362069
2 15 1 12 inner right 1 right down 0.599694 0.399622 0.916253 1.347959 1.397957
2 15 1 13 outer left 1 down up 0.666259 0.416235 0.832721 1.264450 1.314534
2 15 1 14 inner right 1 up left 0.282839 0.432848 0.832794 1.281187 1.331131
2 15 1 15 outer right 1 left up 0.632838 0.416235 0.799633 1.247960 1.298039
2 15 1 16 none right NaN NaN down NaN 0.432848 0.932928 1.381355 1.431286
2 15 1 17 inner left NaN NaN left NaN 0.432848 NaN 0.000000 0.000000
2 15 1 18 none left NaN NaN left NaN 0.432848 0.932880 1.381246 1.431248
2 15 1 19 both right NaN NaN down NaN 0.432848 0.899557 1.347968 1.397968
2 15 1 20 none right 1 up left 0.448404 0.432848 1.098847 1.547244 1.597315
2 15 1 21 outer left 1 down left 0.682930 0.416235 0.949408 1.381238 1.431174
2 15 1 22 both right 1 left up 0.299631 0.432848 0.832778 1.281192 1.331196
2 15 1 23 inner right 1 up down 0.199584 0.416235 1.132799 1.581161 1.631169
2 15 1 24 none left 1 up down 0.749683 0.399622 0.966025 1.397779 1.447855
2 15 1 25 both right 1 down left 0.199496 0.416235 1.149544 1.597987 1.647926
2 15 1 26 outer left NaN NaN down NaN 0.399622 0.966402 1.398152 1.448157
2 15 1 27 both right 1 up down 0.232900 0.399622 1.249602 1.681336 1.731293
2 15 1 28 inner right 1 left left 0.401071 0.374013 0.882946 1.281375 1.331374
2 15 1 29 both left NaN NaN up NaN 0.348404 1.182969 1.547941 1.597934
2 15 1 30 outer left 1 down down 0.499678 0.348404 1.231996 1.597078 1.647137
2 15 1 31 outer left NaN NaN down NaN 0.374013 0.866153 1.264630 1.314477
2 15 1 32 none right 1 up right 0.166199 0.374013 1.149484 1.547913 1.597939
2 15 1 33 none right NaN NaN right NaN 0.348404 NaN 0.000000 0.000000
2 15 1 34 outer left NaN NaN right NaN 0.348404 1.045721 1.410910 1.460859
2 15 1 35 inner right 1 down down 0.199585 0.348404 1.216097 1.581222 1.631170
2 15 1 36 inner left 1 up right 0.566255 0.332304 0.916039 1.264471 1.314460
2 15 1 37 none left NaN NaN left NaN 0.348404 1.166033 1.531138 1.581139
2 15 1 38 both right 1 down right 0.233076 0.348404 1.211528 1.576612 1.626615
2 15 1 39 both left NaN NaN left NaN 0.332304 1.116142 1.464527 1.514570
2 15 1 40 inner right NaN NaN down NaN 0.332304 NaN 0.000000 0.000000
2 16 2 1 outer left NaN NaN down NaN 0.332304 0.899490 1.247883 1.297872
2 16 2 2 none right NaN NaN left NaN 0.332304 0.966122 1.314562 1.364578
2 16 2 3 both left 1 left up NaN 0.332304 1.216029 1.564550 1.614514
2 16 2 4 none right 1 up left NaN 0.332304 0.849578 1.198041 1.248053
2 16 2 5 both left 1 down left NaN 0.332304 0.766333 1.114671 1.164718
2 16 2 6 outer left 1 up right NaN 0.332304 1.147136 1.495645 1.545570
2 16 2 7 both right 1 right left NaN 0.332304 1.011985 1.360332 1.410431
2 16 2 8 none right 1 down up NaN 0.332304 1.216200 1.564624 1.614666
2 16 2 9 both left 1 right down NaN 0.332304 0.766145 1.114614 1.164547
2 16 2 10 inner left 1 down down NaN 0.332304 1.082731 1.431226 1.481126
2 16 2 11 inner left 1 up left NaN 0.332304 0.945566 1.294067 1.344053
2 16 2 12 both left 1 left right NaN 0.332304 0.982841 1.331194 1.381182
2 16 2 13 none right 1 up up NaN 0.332304 0.833091 1.181447 1.231462
2 16 2 14 outer left 1 down left NaN 0.332304 0.849564 1.197952 1.247944
2 16 2 15 inner right NaN NaN right NaN 0.332304 0.866909 1.215421 1.265369
2 16 2 16 inner right 1 left left NaN 0.332304 1.066242 1.414606 1.464696
2 16 2 17 none right 1 up down NaN 0.332304 1.166294 1.514641 1.564645
2 16 2 18 outer left NaN NaN down NaN 0.332304 NaN 0.000000 0.000000
2 16 2 19 both right 0 down up NaN 0.332304 1.145637 1.494090 1.544132
2 16 2 20 both left 1 down down NaN 0.332304 1.249611 1.598037 1.647990
2 16 2 21 none right NaN NaN down NaN 0.332304 NaN 0.000000 0.000000
2 16 2 22 outer right 1 right down NaN 0.332304 1.083432 1.431922 1.481871
2 16 2 23 inner left 1 up up NaN 0.332304 1.116060 1.464539 1.514496
2 16 2 24 inner left 1 left up NaN 0.332304 1.050502 1.398888 1.448948
2 16 2 25 inner left 1 up down NaN 0.332304 0.949551 1.298011 1.347941
2 16 2 26 inner right 1 down down NaN 0.332304 1.182895 1.531362 1.581290
2 16 2 27 outer left 1 down down NaN 0.332304 0.966169 1.314549 1.364542
2 16 2 28 none right 1 up down NaN 0.332304 1.132992 1.481335 1.531330
2 16 2 29 both left 1 left up NaN 0.332304 1.199597 1.548011 1.598006
2 16 2 30 both right 1 up down NaN 0.332304 1.249568 1.597974 1.647980
2 16 2 31 none left 1 up up NaN 0.332304 0.816258 1.164683 1.214634
2 16 2 32 outer right 1 right right NaN 0.332304 0.946826 1.295325 1.345256
2 16 2 33 none right 1 up down NaN 0.332304 1.166141 1.514630 1.564613
2 16 2 34 outer left 1 down down NaN 0.332304 0.794808 1.143254 1.193258
2 16 2 35 inner left 1 left down NaN 0.332304 0.949518 1.297912 1.347984
2 16 2 36 inner right 1 down right NaN 0.332304 0.828914 1.177281 1.227316
2 16 2 37 none right 1 right left NaN 0.332304 0.864225 1.212620 1.262645
2 16 2 38 both right 1 up left NaN 0.332304 1.132995 1.481306 1.531309
2 16 2 39 outer left 1 left right NaN 0.332304 1.249485 1.597897 1.647951
2 16 2 40 outer left 1 down up NaN 0.332304 0.880133 1.228634 1.278648
2 17 1 1 inner left NaN NaN down NaN 0.332304 NaN 0.000000 0.000000
2 17 1 2 none left 1 down left 0.082975 0.332304 0.980044 1.328524 1.378601
2 17 1 3 outer left NaN NaN left NaN 0.020000 0.966200 1.014657 1.064598
2 17 1 4 inner left 1 down left 0.449552 0.020000 1.116685 1.165064 1.214969
2 17 1 5 both right NaN NaN left NaN 0.166263 0.995713 1.194038 1.243966
2 17 1 6 inner left NaN NaN left NaN 0.166263 0.949646 1.147981 1.197975
2 17 1 7 both left NaN NaN left NaN 0.166263 0.916063 1.097810 1.147826
2 17 1 8 inner right NaN NaN right NaN 0.166263 NaN 0.000000 0.000000
2 17 1 9 outer right NaN NaN up NaN 0.166263 0.799511 0.981263 1.031255
2 17 1 10 outer left NaN NaN up NaN 0.166263 0.949571 1.131355 1.181280
2 17 1 11 outer left NaN NaN down NaN 0.166263 1.216183 1.397967 1.447968
2 17 1 12 inner left 1 up right 0.416195 0.166263 0.766237 0.947969 0.997972
2 17 1 13 both left 1 left down 0.432907 0.316195 1.145233 1.493566 1.543686
2 17 1 14 both right 1 left left 0.216272 0.324551 0.849924 1.198430 1.248432
2 17 1 15 inner left 1 down right 0.216307 0.316195 1.149419 1.481162 1.531152
2 17 1 16 none left NaN NaN up NaN 0.216251 1.149608 1.397878 1.447947
2 17 1 17 inner right 1 right up 0.499527 0.216251 0.766121 1.014533 1.064529
2 17 1 18 inner left NaN NaN down NaN 0.316195 1.099597 1.431303 1.481294
2 17 1 19 outer left NaN NaN left NaN 0.316195 NaN 0.000000 0.000000
2 17 1 20 outer left NaN NaN right NaN 0.316195 NaN 0.000000 0.000000
2 17 1 21 both left NaN NaN right NaN 0.316195 1.182745 1.514519 1.564530
2 17 1 22 both right 1 down right 0.249655 0.316195 0.848039 1.179862 1.229810
2 17 1 23 outer left NaN NaN right NaN 0.232925 0.879009 1.144088 1.194085
2 17 1 24 inner left NaN NaN up NaN 0.232925 NaN 0.000000 0.000000
2 17 1 25 none left NaN NaN left NaN 0.232925 NaN 0.000000 0.000000
2 17 1 26 both left NaN NaN up NaN 0.232925 1.182899 1.448026 1.497960
2 17 1 27 none right NaN NaN left NaN 0.232925 1.182863 1.431358 1.481303
2 17 1 28 both left 1 right right 0.182858 0.232925 1.133654 1.398644 1.448720
2 17 1 29 outer right 1 right left 0.332961 0.149655 1.179163 1.360966 1.410898
2 17 1 30 none right 1 up right 0.399603 0.191308 1.182829 1.397896 1.447900
2 17 1 31 none left NaN NaN right NaN 0.232961 1.199591 1.464694 1.514623
2 17 1 32 inner right 1 down down 0.275693 0.232961 1.016376 1.281321 1.331402
2 17 1 33 both right 1 down down 0.182969 0.204327 1.116265 1.347958 1.397987
2 17 1 34 none left NaN NaN right NaN 0.175693 1.144933 1.343377 1.393336
2 17 1 35 both left NaN NaN left NaN 0.175693 1.115025 1.313426 1.363373
2 17 1 36 none right 1 up up 0.266301 0.175693 0.896331 1.094809 1.144767
2 17 1 37 none right NaN NaN up NaN 0.170997 0.899883 1.098274 1.148277
2 17 1 38 outer left NaN NaN right NaN 0.170997 1.245163 1.443636 1.493681
2 17 1 39 outer right NaN NaN left NaN 0.170997 0.779300 0.977640 1.027644
2 17 1 40 none left NaN NaN left NaN 0.170997 NaN 0.000000 0.000000
2 18 2 1 inner right NaN NaN up NaN 0.170997 NaN 0.000000 0.000000
2 18 2 2 both right 1 left up NaN 0.170997 1.066412 1.264825 1.314839
2 18 2 3 inner left 1 down right NaN 0.170997 1.149732 1.347974 1.397976
2 18 2 4 inner right 1 up down NaN 0.170997 0.999621 1.198011 1.247935
