person blockN blockType trial flankerSide targetSide respG respC targOri saccStart targOnTimeStamp targOffTimeStamp
8 13 1 17 outer right 1 up right 0.000000 1.431300 1.464621
8 13 1 18 none left 0 left left 0.000000 1.264451 1.297774
8 13 1 19 inner left 0 up down 4260.308871 1.431313 1.464656
8 13 1 20 inner right 1 up up 0.000000 1.364392 1.397710
8 13 1 21 none left 1 up up 4268.920341 1.181889 1.215225
8 13 1 22 outer right 0 NaN up NaN 1.179274 1.212531
8 13 1 23 outer right 0 NaN right NaN 1.181873 1.215120
8 13 1 24 outer right 0 up up 4279.203696 1.182211 1.215546
8 13 1 25 none right 1 up left 0.000000 1.581104 1.614421
8 13 1 26 none right 0 NaN down NaN 0.000000 0.000000
8 13 1 27 inner left 1 right right 0.000000 1.181419 1.214661
8 13 1 28 inner left 1 right right 0.000000 1.178651 1.211991
8 13 1 29 outer left 0 NaN down NaN 1.179488 1.212819
8 13 1 30 inner right 0 NaN down NaN 0.000000 0.000000
8 13 1 31 none left 0 NaN down NaN 0.000000 0.000000
8 13 1 32 inner right 1 right down 4306.087269 1.265320 1.298573
8 13 1 33 inner left 1 left up 4310.020533 1.411523 1.444764
8 13 1 34 outer left 1 right down 0.000000 1.347877 1.381200
8 13 1 35 outer left 1 right up 4320.120702 1.432030 1.465363
8 13 1 36 none right 1 down right 4324.203997 1.429082 1.462392
8 14 2 1 none right 1 left down NaN 1.331132 1.364379
8 14 2 2 outer left 1 left down NaN 1.531549 1.564869
8 14 2 3 inner left 1 right left NaN 1.581381 1.614633
8 14 2 4 outer right 1 down right NaN 1.247981 1.281277
8 14 2 5 outer right 0 left down NaN 1.498048 1.531307
8 14 2 6 outer left 0 NaN right NaN 0.000000 0.000000
8 14 2 7 inner left 1 down down NaN 1.331275 1.364601
8 14 2 8 outer right 1 down right NaN 1.581283 1.614542
8 14 2 9 outer right 1 down left NaN 1.664658 1.697989
8 14 2 10 inner right 1 left left NaN 1.414755 1.447955
8 14 2 11 outer right 0 left down NaN 1.347925 1.381261
8 14 2 12 none left 1 down up NaN 1.581399 1.614690
8 14 2 13 outer left 1 left right NaN 1.248749 1.282071
8 14 2 14 outer right 0 NaN right NaN 1.331306 1.364566
8 14 2 15 none right 1 down left NaN 1.331185 1.364442
8 14 2 16 inner right 0 down left NaN 1.247996 1.281313
8 14 2 17 none right 1 down down NaN 1.331288 1.364742
8 14 2 18 inner right 1 down down NaN 1.664619 1.697960
8 14 2 19 outer left 1 down down NaN 1.497966 1.531293
8 14 2 20 none left 1 up up NaN 1.598022 1.631278
8 14 2 21 inner left 0 NaN down NaN 0.000000 0.000000
8 14 2 22 outer left 1 down down NaN 1.247927 1.281299
8 14 2 23 inner right 1 down right NaN 1.498120 1.531454
8 14 2 24 none right 1 down down NaN 1.264424 1.297832
8 14 2 25 none left 1 down right NaN 1.265054 1.298335
8 14 2 26 inner right 0 NaN up NaN 0.000000 0.000000
8 14 2 27 inner right 1 left up NaN 1.581336 1.614656
8 14 2 28 none left 0 down down NaN 1.497959 1.531281
8 14 2 29 inner left 0 NaN right NaN 0.000000 0.000000
8 14 2 30 none right 1 left up NaN 1.598124 1.631336
8 14 2 31 none right 1 down right NaN 1.681205 1.714468
8 14 2 32 none right 1 up up NaN 1.581344 1.614691
8 14 2 33 inner right 0 NaN left NaN 0.000000 0.000000
8 14 2 34 none right 1 up up NaN 1.348026 1.381351
8 14 2 35 outer right 1 up down NaN 1.497959 1.531204
8 14 2 36 inner right 0 NaN up NaN 0.000000 0.000000
8 15 1 1 outer left 0 NaN down NaN 1.331394 1.364635
8 15 1 2 outer right 1 left up 0.000000 1.348026 1.381295
8 15 1 3 none right 1 down up 4707.176280 1.264580 1.297884
8 15 1 4 outer left 0 NaN down NaN 2.747895 2.781246
8 15 1 5 none right 1 up up 0.241670 3.181281 3.214524
8 15 1 6 outer right 1 up down 0.074865 1.581340 1.614667
8 15 1 7 none right 0 NaN up NaN 0.000000 0.000000
8 15 1 8 outer right 1 left left 0.000000 1.664566 1.697818
8 15 1 9 inner right 0 left up 4733.090369 1.513047 1.546351
8 15 1 10 none left 1 left left 0.000000 1.347841 1.381169
8 15 1 11 inner right 1 left down 0.000000 1.514632 1.547891
8 15 1 12 inner right 0 NaN down NaN 1.677538 1.710814
8 15 1 13 none left 0 left right 4748.957177 1.198259 1.231584
8 15 1 14 none right 1 left right 4752.757171 1.181196 1.214474
8 15 1 15 none left 1 right right 0.000000 1.414698 1.447954
8 15 1 16 outer left 1 right right 4761.407223 1.179289 1.212550
8 15 1 17 none left 1 up up 0.000000 1.498001 1.531325
8 15 1 18 inner right 1 up left 4769.190817 1.264534 1.297781
8 15 1 19 none right 1 up up 0.000000 1.664611 1.698021
8 15 1 20 inner right 0 NaN down NaN 0.000000 0.000000
8 15 1 21 outer right 1 up up 4779.707384 1.431264 1.464509
8 15 1 22 none right 1 up left 0.000000 1.581134 1.614400
8 15 1 23 outer right 1 left right 4787.707481 1.414606 1.447928
8 15 1 24 inner right 1 down down 0.000000 1.580236 1.613512
8 15 1 25 outer left 1 down up 4795.790913 1.431235 1.464563
8 15 1 26 outer right 0 NaN right NaN 1.248996 1.282249
8 15 1 27 inner left 1 right right 0.000000 1.414695 1.447945
8 15 1 28 inner right 1 left right 4807.524295 1.598208 1.631478
8 15 1 29 inner left 1 up up 0.000000 1.331190 1.364426
8 15 1 30 outer right 1 up up 4815.041021 1.181378 1.214620
8 15 1 31 inner right 0 NaN down NaN 1.414543 1.447790
8 15 1 32 none left 1 right right 0.000000 1.436591 1.481748
8 15 1 33 outer left 1 right left 4826.157837 1.181280 1.214550
8 15 1 34 none left 1 right up 0.000000 1.331241 1.364550
8 15 1 35 inner right 1 up up 4834.591235 1.264432 1.297749
8 15 1 36 inner right 1 right left 0.000000 1.662734 1.695983
8 16 2 1 inner left 0 NaN right NaN 1.414689 1.447947
8 16 2 2 inner left 1 right up NaN 1.497951 1.531286
8 16 2 3 inner left 1 down down NaN 1.431365 1.464644
8 16 2 4 none right 1 up right NaN 1.497980 1.531283
8 16 2 5 none right 1 up up NaN 1.431364 1.464705
8 16 2 6 inner left 1 up right NaN 1.498043 1.531320
8 16 2 7 inner left 1 up down NaN 1.581382 1.614633
8 16 2 8 none left 1 up up NaN 1.597901 1.631153
8 16 2 9 outer right 1 up left NaN 1.414632 1.447951
8 16 2 10 outer right 1 up down NaN 1.581677 1.615014
8 16 2 11 outer right 0 left left NaN 1.331595 1.364913
8 16 2 12 outer right 1 left down NaN 1.581382 1.614714
8 16 2 13 outer left 1 right left NaN 1.414711 1.447959
8 16 2 14 inner right 0 NaN left NaN 1.414616 1.447941
8 16 2 15 inner left 1 right down NaN 1.248028 1.281265
8 16 2 16 outer right 1 up down NaN 1.181279 1.214612
8 16 2 17 none right 1 left up NaN 1.247959 1.281288
8 16 2 18 outer right 0 left down NaN 1.581397 1.614649
8 16 2 19 outer right 1 left left NaN 1.347952 1.381360
8 16 2 20 none left 0 NaN right NaN 0.000000 0.000000
8 16 2 21 none right 1 left left NaN 1.597957 1.631283
8 16 2 22 outer right 0 NaN right NaN 0.000000 0.000000
8 16 2 23 outer right 0 NaN right NaN 0.000000 0.000000
8 16 2 24 none left 1 right up NaN 1.247932 1.281251
8 16 2 25 none right 0 up right NaN 1.414470 1.447724
8 16 2 26 inner left 1 right left NaN 1.348011 1.381272
8 16 2 27 outer left 1 right right NaN 1.331090 1.364344
8 16 2 28 none right 1 up down NaN 1.264612 1.297948
8 16 2 29 outer left 1 up up NaN 1.164619 1.197948
8 16 2 30 inner left 1 up left NaN 1.247721 1.281052
8 16 2 31 none left 1 down up NaN 1.348052 1.381302
8 16 2 32 none left 1 left left NaN 1.614696 1.647923
8 16 2 33 inner left 1 up left NaN 1.264616 1.297916
8 16 2 34 none right 0 NaN up NaN 0.000000 0.000000
8 16 2 35 inner right 0 up up NaN 1.581228 1.614543
8 16 2 36 inner left 1 left left NaN 1.581366 1.614610
